,annotator_name,roi_id,s2_id_gee,s2_id,s2_date,s2_sen2cor_version,s2_fmask_version,s2_cloudless_version,s2_reflectance_conversion_correction,s2_aot_retrieval_accuracy,s2_water_vapour_retrieval_accuracy,s2_view_off_nadir,s2_view_sun_azimuth,s2_view_sun_elevation,s1_id,s1_date,s1_grd_post_processing_software_name,s1_grd_post_processing_software_version,s1_slc_processing_facility_name,s1_slc_processing_software_version,s1_radar_coverage,land_cover,label_type,cloud_coverage,test,difficulty,proj_epsg,proj_geometry,proj_shape,proj_centroid,proj_transform
215,JHOMIRA,ROI_0768,20181225T135111_20181225T135105_T21JVN,S2A_MSIL1C_20181225T135111_N0207_R024_T21JVN_20181225T153227,2018-12-25T13:59:23Z,N02.11,4.3.0,1.5.0,1.03347972659,0,0,0,92.3416603483,64.7942827817,S1B_IW_GRDH_1SDV_20181223T092009_20181223T092034_014167_01A53A_CDAF,2018-12-23T09:20:09Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,50,high,mid-cloudy,2,2.0,32721,"POLYGON ((437280 7193430, 442370 7193430, 442370 7198520, 437280 7198520, 437280 7193430))",509,POINT (-57.59803 -25.35169),"10, 0, 437280, 0, -10, 7198520"
216,JHOMIRA,ROI_0768,20190112T140049_20190112T140051_T21JVM,S2B_MSIL1C_20190112T140049_N0207_R067_T21JVM_20190112T154125,2019-01-12T14:09:40Z,N02.11,4.3.0,1.5.0,1.03417364821,0,0,0,86.1346010711,64.8945645322,S1B_IW_GRDH_1SDV_20190111T091154_20190111T091219_014444_01AE4A_4F5E,2019-01-11T09:11:54Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,1.0,50,high,cloudy,2,2.0,32721,"POLYGON ((437280 7193430, 442370 7193430, 442370 7198520, 437280 7198520, 437280 7193430))",509,POINT (-57.59803 -25.35169),"10, 0, 437280, 0, -10, 7198520"
217,JHOMIRA,ROI_0768,20191220T135111_20191220T135106_T21JVN,S2A_MSIL1C_20191220T135111_N0208_R024_T21JVN_20191220T152904,2019-12-20T13:59:25Z,N02.13,4.3.0,1.5.0,1.03264265921,0,0,0,92.2158265755,65.4002058432,S1B_IW_GRDH_1SDV_20191218T092015_20191218T092040_019417_024ADF_6437,2019-12-18T09:20:15Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,50,high,low-cloudy,2,2.0,32721,"POLYGON ((437280 7193430, 442370 7193430, 442370 7198520, 437280 7198520, 437280 7193430))",509,POINT (-57.59803 -25.35169),"10, 0, 437280, 0, -10, 7198520"
218,JHOMIRA,ROI_0768,20200218T134641_20200218T135849_T21JVN,S2A_MSIL1C_20200218T134641_N0209_R024_T21JVN_20200218T170630,2020-02-18T13:59:25Z,N02.14,4.3.0,1.5.0,1.02559445061003,0,0,0,71.4609570806273,57.7804542644534,S1B_IW_GRDH_1SDV_20200216T092013_20200216T092038_020292_0266DE_BA02,2020-02-16T09:20:13Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,50,high,cloud-free,2,1.0,32721,"POLYGON ((437280 7193430, 442370 7193430, 442370 7198520, 437280 7198520, 437280 7193430))",509,POINT (-57.59803 -25.35169),"10, 0, 437280, 0, -10, 7198520"
219,JHOMIRA,ROI_0768,20200506T140049_20200506T140503_T21JVN,S2B_MSIL1C_20200506T140049_N0209_R067_T21JVN_20200506T190107,2020-05-06T14:09:24Z,N02.14,4.3.0,1.5.0,0.984354060588382,0,0,0,31.9821376994646,42.0890047148728,S1B_IW_GRDH_1SDV_20200505T091201_20200505T091226_021444_028B6F_9880,2020-05-05T09:12:01Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,50,high,almost-clear,2,2.0,32721,"POLYGON ((437280 7193430, 442370 7193430, 442370 7198520, 437280 7198520, 437280 7193430))",509,POINT (-57.59803 -25.35169),"10, 0, 437280, 0, -10, 7198520"
220,EDUARDO,ROI_0780,20190103T133219_20190103T133222_T22KDC,S2B_MSIL1C_20190103T133219_N0207_R081_T22KDC_20190103T151340,2019-01-03T13:38:04Z,N02.11,4.3.0,1.5.0,1.03424611388,0,0,0,100.448928715,63.8779362056,S1B_IW_GRDH_1SDV_20190101T085400_20190101T085429_014298_01A99A_830B,2019-01-01T08:54:00Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,50,high,low-cloudy,2,4.0,32722,"POLYGON ((424680 7700520, 429770 7700520, 429770 7705610, 424680 7705610, 424680 7700520))",509,POINT (-51.69916 -20.77076),"10, 0, 424680, 0, -10, 7705610"
221,EDUARDO,ROI_0780,20190123T133229_20190123T133224_T22KDC,S2B_MSIL1C_20190123T133229_N0207_R081_T22KDC_20190123T150921,2019-01-23T13:38:06Z,N02.11,4.3.0,1.5.0,1.03295216392,0,0,0,93.2584926825,61.9535761402,S1B_IW_GRDH_1SDV_20190125T085359_20190125T085428_014648_01B4D4_AAA3,2019-01-25T08:53:59Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,1.0,50,high,almost-clear,2,4.0,32722,"POLYGON ((424680 7700520, 429770 7700520, 429770 7705610, 424680 7705610, 424680 7700520))",509,POINT (-51.69916 -20.77076),"10, 0, 424680, 0, -10, 7705610"
222,EDUARDO,ROI_0780,20190511T134211_20190511T134800_T22KDC,S2A_MSIL1C_20190511T134211_N0207_R124_T22KDC_20190511T165608,2019-05-11T13:48:09Z,N02.12,4.3.0,1.5.0,0.98227781153,0,0,0,32.6520398616,45.3049673685,S1B_IW_GRDH_1SDV_20190513T085400_20190513T085429_016223_01E881_1F51,2019-05-13T08:54:00Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,1.0,50,high,cloudy,2,3.0,32722,"POLYGON ((424680 7700520, 429770 7700520, 429770 7705610, 424680 7705610, 424680 7700520))",509,POINT (-51.69916 -20.77076),"10, 0, 424680, 0, -10, 7705610"
223,EDUARDO,ROI_0780,20191005T133231_20191005T133227_T22KDC,S2A_MSIL1C_20191005T133231_N0208_R081_T22KDC_20191005T151140,2019-10-05T13:38:09Z,N02.13,4.3.0,1.5.0,0.998440810587,0,0,0,59.4318767356,61.9013222327,S1B_IW_GRDH_1SDV_20191004T085408_20191004T085437_018323_022846_F22A,2019-10-04T08:54:08Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,50,high,cloud-free,2,1.0,32722,"POLYGON ((424680 7700520, 429770 7700520, 429770 7705610, 424680 7705610, 424680 7700520))",509,POINT (-51.69916 -20.77076),"10, 0, 424680, 0, -10, 7705610"
224,EDUARDO,ROI_0780,20200321T134209_20200321T134707_T22KDC,S2B_MSIL1C_20200321T134209_N0209_R124_T22KDC_20200321T183821,2020-03-21T13:48:00Z,N02.14,4.3.0,1.5.0,1.00991479556531,0,0,0,53.8842670494914,56.8981802682445,S1B_IW_GRDH_1SDV_20200320T085404_20200320T085433_020773_02763D_4FDF,2020-03-20T08:54:04Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,50,high,mid-cloudy,2,2.0,32722,"POLYGON ((424680 7700520, 429770 7700520, 429770 7705610, 424680 7705610, 424680 7700520))",509,POINT (-51.69916 -20.77076),"10, 0, 424680, 0, -10, 7705610"
225,EDUARDO,ROI_0782,20180704T103021_20180704T103023_T32UMA,S2A_MSIL1C_20180704T103021_N0206_R108_T32UMA_20180704T174024,2018-07-04T10:30:23Z,N02.08,4.3.0,1.5.0,0.967444886012,0,0,0,153.890327277,60.8248735253,S1B_IW_GRDH_1SDV_20180703T053326_20180703T053351_011642_01568A_FCF2,2018-07-03T05:33:26Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,1.0,10,high,cloudy,2,4.0,32632,"POLYGON ((483930 5544940, 489020 5544940, 489020 5550030, 483930 5550030, 483930 5544940))",509,POINT (8.810968 50.07948),"10, 0, 483930, 0, -10, 5550030"
226,EDUARDO,ROI_0782,20190624T103029_20190624T103030_T32UMA,S2B_MSIL1C_20190624T103029_N0207_R108_T32UMA_20190624T124557,2019-06-24T10:37:11Z,N02.12,4.3.0,1.5.0,0.968349000519,0,0,0,154.51504187,61.5022559998,S1A_IW_GRDH_1SDV_20190625T170813_20190625T170838_027839_032493_8A5E,2019-06-25T17:08:13Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,1.0,10,high,cloud-free,2,1.0,32632,"POLYGON ((483930 5544940, 489020 5544940, 489020 5550030, 483930 5550030, 483930 5544940))",509,POINT (8.810968 50.07948),"10, 0, 483930, 0, -10, 5550030"
227,EDUARDO,ROI_0782,20190729T103031_20190729T103230_T32UMA,S2A_MSIL1C_20190729T103031_N0208_R108_T32UMA_20190729T141639,2019-07-29T10:37:07Z,N02.13,4.3.0,1.5.0,0.969320151598,0,0,0,155.345529948,56.7695023238,S1A_IW_GRDH_1SDV_20190728T053407_20190728T053432_028313_0332EF_92E3,2019-07-28T05:34:07Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - UPA,3.1,1.0,10,high,low-cloudy,2,2.0,32632,"POLYGON ((483930 5544940, 489020 5544940, 489020 5550030, 483930 5550030, 483930 5544940))",509,POINT (8.810968 50.07948),"10, 0, 483930, 0, -10, 5550030"
228,EDUARDO,ROI_0782,20191226T103431_20191226T103434_T32UMA,S2A_MSIL1C_20191226T103431_N0208_R108_T32UMA_20191226T110451,2019-12-26T10:36:57Z,N02.13,4.3.0,1.5.0,1.03355189948,0,0,0,168.10369442,15.7459329118,S1B_IW_GRDH_1SDV_20191225T053342_20191225T053407_019517_024E0D_0A73,2019-12-25T05:33:42Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,10,high,almost-clear,2,4.0,32632,"POLYGON ((483930 5544940, 489020 5544940, 489020 5550030, 483930 5550030, 483930 5544940))",509,POINT (8.810968 50.07948),"10, 0, 483930, 0, -10, 5550030"
229,EDUARDO,ROI_0782,20200524T103031_20200524T103346_T32UMA,S2A_MSIL1C_20200524T103031_N0209_R108_T32UMA_20200524T124350,2020-05-24T10:37:08Z,N02.14,4.3.0,1.5.0,0.976423375978398,0,0,0,158.38755694603,59.4342852708629,S1A_IW_GRDH_1SDV_20200523T053410_20200523T053435_032688_03C942_364C,2020-05-23T05:34:10Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,10,high,mid-cloudy,2,2.0,32632,"POLYGON ((483930 5544940, 489020 5544940, 489020 5550030, 483930 5550030, 483930 5544940))",509,POINT (8.810968 50.07948),"10, 0, 483930, 0, -10, 5550030"
230,ROY,ROI_0794,20180430T112121_20180430T112123_T30UWF,S2A_MSIL1C_20180430T112121_N0206_R037_T30UWF_20180430T150457,2018-04-30T11:21:23Z,N02.06,4.3.0,1.5.0,0.987674876964,0,0,0,165.135857044,49.5387077857,S1B_IW_GRDH_1SDV_20180501T175744_20180501T175809_010731_013998_90C6,2018-05-01T17:57:44Z,Sentinel-1 IPF,2.9,Copernicus S1 Core Ground Segment - UPA,2.9,1.0,50,high,low-cloudy,2,2.0,32630,"POLYGON ((590690 6092690, 595780 6092690, 595780 6097780, 590690 6097780, 590690 6092690))",509,POINT (-1.542605 54.99526),"10, 0, 590690, 0, -10, 6097780"
231,ROY,ROI_0794,20180927T112111_20180927T112330_T30UWG,S2A_MSIL1C_20180927T112111_N0206_R037_T30UWG_20180927T114831,2018-09-27T11:23:30Z,N02.08,4.3.0,1.5.0,0.994015157121,0,0,0,170.006385391,32.4189141605,S1A_IW_GRDH_1SDV_20180928T175845_20180928T175910_023902_029BEF_346B,2018-09-28T17:58:45Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,1.0,50,high,cloud-free,2,1.0,32630,"POLYGON ((590690 6092690, 595780 6092690, 595780 6097780, 590690 6097780, 590690 6092690))",509,POINT (-1.542605 54.99526),"10, 0, 590690, 0, -10, 6097780"
232,ROY,ROI_0794,20190724T112121_20190724T112448_T30UWF,S2A_MSIL1C_20190724T112121_N0208_R037_T30UWF_20190724T115917,2019-07-24T11:26:11Z,N02.13,4.3.0,1.5.0,0.968490007096,0,0,0,160.141863891,54.0864348729,S1A_IW_GRDH_1SDV_20190725T175848_20190725T175913_028277_0331C8_1294,2019-07-25T17:58:48Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,50,high,almost-clear,2,2.0,32630,"POLYGON ((590690 6092690, 595780 6092690, 595780 6097780, 590690 6097780, 590690 6092690))",509,POINT (-1.542605 54.99526),"10, 0, 590690, 0, -10, 6097780"
233,ROY,ROI_0794,20200519T112121_20200519T112235_T30UWF,S2A_MSIL1C_20200519T112121_N0209_R037_T30UWF_20200519T132604,2020-05-19T11:26:11Z,N02.14,4.3.0,1.5.0,0.978429260528611,0,0,0,164.089967742002,54.5868091499445,S1A_IW_GRDH_1SDV_20200520T175850_20200520T175915_032652_03C822_0BF0,2020-05-20T17:58:50Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,50,high,cloudy,2,2.0,32630,"POLYGON ((590690 6092690, 595780 6092690, 595780 6097780, 590690 6097780, 590690 6092690))",509,POINT (-1.542605 54.99526),"10, 0, 590690, 0, -10, 6097780"
234,ROY,ROI_0794,20200623T112119_20200623T112116_T30UWF,S2B_MSIL1C_20200623T112119_N0209_R037_T30UWF_20200623T122847,2020-06-23T11:26:08Z,N02.14,4.3.0,1.5.0,0.968385388842903,0,0,0,160.487814854813,57.756601254957,S1A_IW_GRDH_1SDV_20200622T062220_20200622T062245_033126_03D666_B89D,2020-06-22T06:22:20Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,50,high,mid-cloudy,2,2.0,32630,"POLYGON ((590690 6092690, 595780 6092690, 595780 6097780, 590690 6097780, 590690 6092690))",509,POINT (-1.542605 54.99526),"10, 0, 590690, 0, -10, 6097780"
235,ROY,ROI_0806,20190103T133219_20190103T133222_T22KDA,S2B_MSIL1C_20190103T133219_N0207_R081_T22KDA_20190103T151340,2019-01-03T13:38:33Z,N02.11,4.3.0,1.5.0,1.03424611388,0,0,0,96.763703114,64.2562797464,S1B_IW_GRDH_1SDV_20190101T085429_20190101T085454_014298_01A99A_7911,2019-01-01T08:54:29Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,30,high,mid-cloudy,2,3.0,32722,"POLYGON ((452290 7548920, 457380 7548920, 457380 7554010, 452290 7554010, 452290 7548920))",509,POINT (-51.43799 -22.14133),"10, 0, 452290, 0, -10, 7554010"
236,ROY,ROI_0806,20190304T133219_20190304T133359_T22KDA,S2B_MSIL1C_20190304T133219_N0207_R081_T22KDA_20190304T182945,2019-03-04T13:38:33Z,N02.11,4.3.0,1.5.0,1.01925147867,0,0,0,65.6927448103,57.2580155421,S1B_IW_GRDH_1SDV_20190302T085427_20190302T085452_015173_01C609_0230,2019-03-02T08:54:27Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,30,high,almost-clear,2,2.0,32722,"POLYGON ((452290 7548920, 457380 7548920, 457380 7554010, 452290 7554010, 452290 7548920))",509,POINT (-51.43799 -22.14133),"10, 0, 452290, 0, -10, 7554010"
237,ROY,ROI_0806,20190806T133231_20190806T133228_T22KDA,S2A_MSIL1C_20190806T133231_N0208_R081_T22KDA_20190806T151057,2019-08-06T13:38:40Z,N02.13,4.3.0,1.5.0,0.971150315567,0,0,0,37.8039186683,42.2858379583,S1B_IW_GRDH_1SDV_20190805T085434_20190805T085459_017448_020D10_0408,2019-08-05T08:54:34Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,30,high,low-cloudy,2,3.0,32722,"POLYGON ((452290 7548920, 457380 7548920, 457380 7554010, 452290 7554010, 452290 7548920))",509,POINT (-51.43799 -22.14133),"10, 0, 452290, 0, -10, 7554010"
238,ROY,ROI_0806,20191229T133219_20191229T133219_T22KDA,S2B_MSIL1C_20191229T133219_N0208_R081_T22KDA_20191229T150930,2019-12-29T13:38:31Z,N02.13,4.3.0,1.5.0,1.03389442817,0,0,0,97.6346576598,64.8428173039,S1B_IW_GRDH_1SDV_20191227T085435_20191227T085500_019548_024F12_E629,2019-12-27T08:54:35Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,30,high,cloud-free,2,1.0,32722,"POLYGON ((452290 7548920, 457380 7548920, 457380 7554010, 452290 7554010, 452290 7548920))",509,POINT (-51.43799 -22.14133),"10, 0, 452290, 0, -10, 7554010"
239,ROY,ROI_0806,20200227T133219_20200227T133221_T22KDA,S2B_MSIL1C_20200227T133219_N0209_R081_T22KDA_20200227T170525,2020-02-27T13:38:33Z,N02.14,4.3.0,1.5.0,1.02175711847666,0,0,0,69.1542766104695,58.0454060183077,S1B_IW_GRDH_1SDV_20200225T085433_20200225T085458_020423_026B20_D580,2020-02-25T08:54:33Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,30,high,cloudy,2,2.0,32722,"POLYGON ((452290 7548920, 457380 7548920, 457380 7554010, 452290 7554010, 452290 7548920))",509,POINT (-51.43799 -22.14133),"10, 0, 452290, 0, -10, 7554010"
240,ROY,ROI_0810,20180521T105031_20180521T105416_T31UFU,S2A_MSIL1C_20180521T105031_N0206_R051_T31UFU_20180521T111327,2018-05-21T10:54:16Z,N02.06,4.3.0,1.5.0,0.977772115639,0,0,0,163.220896911,56.622557792,S1A_IW_GRDH_1SDV_20180520T055005_20180520T055030_021984_025FE0_DFC9,2018-05-20T05:50:05Z,Sentinel-1 IPF,2.9,Copernicus S1 Core Ground Segment - DPA,2.9,1.0,50,high,cloud-free,2,1.0,32631,"POLYGON ((622260 5803540, 627350 5803540, 627350 5808630, 622260 5808630, 622260 5803540))",509,POINT (4.834067 52.39077),"10, 0, 622260, 0, -10, 5808630"
241,ROY,ROI_0810,20180918T105021_20180918T105420_T31UFU,S2A_MSIL1C_20180918T105021_N0206_R051_T31UFU_20180918T130553,2018-09-18T10:54:20Z,N02.08,4.3.0,1.5.0,0.989063941993,0,0,0,168.265162115,38.4896214196,S1A_IW_GRDH_1SDV_20180917T055012_20180917T055037_023734_02967C_3C13,2018-09-17T05:50:12Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,50,high,low-cloudy,2,2.0,32631,"POLYGON ((622260 5803540, 627350 5803540, 627350 5808630, 622260 5808630, 622260 5803540))",509,POINT (4.834067 52.39077),"10, 0, 622260, 0, -10, 5808630"
242,ROY,ROI_0810,20181117T105321_20181117T105429_T31UFU,S2A_MSIL1C_20181117T105321_N0207_R051_T31UFU_20181117T112412,2018-11-17T10:56:16Z,N02.10,4.3.0,1.5.0,1.02180883806,0,0,0,173.17492219,17.9933543375,S1A_IW_GRDH_1SDV_20181116T055012_20181116T055037_024609_02B3E4_5A3F,2018-11-16T05:50:12Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,50,high,almost-clear,2,1.0,32631,"POLYGON ((622260 5803540, 627350 5803540, 627350 5808630, 622260 5808630, 622260 5803540))",509,POINT (4.834067 52.39077),"10, 0, 622260, 0, -10, 5808630"
243,ROY,ROI_0810,20190913T105031_20190913T105206_T31UFU,S2A_MSIL1C_20190913T105031_N0208_R051_T31UFU_20190913T112209,2019-09-13T10:56:21Z,N02.13,4.3.0,1.5.0,0.986285352425,0,0,0,167.34994076,40.434775217,S1A_IW_GRDH_1SDV_20190912T055018_20190912T055043_028984_034991_FD95,2019-09-12T05:50:18Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,50,high,mid-cloudy,2,2.0,32631,"POLYGON ((622260 5803540, 627350 5803540, 627350 5808630, 622260 5808630, 622260 5803540))",509,POINT (4.834067 52.39077),"10, 0, 622260, 0, -10, 5808630"
244,ROY,ROI_0810,20200111T105421_20200111T105430_T31UFU,S2A_MSIL1C_20200111T105421_N0208_R051_T31UFU_20200111T112046,2020-01-11T10:56:17Z,N02.13,4.3.0,1.5.0,1.03424161333,0,0,0,167.966109337,14.6208903776,S1A_IW_GRDH_1SDV_20200110T055016_20200110T055041_030734_03860E_6C28,2020-01-10T05:50:16Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,50,high,cloudy,2,4.0,32631,"POLYGON ((622260 5803540, 627350 5803540, 627350 5808630, 622260 5808630, 622260 5803540))",509,POINT (4.834067 52.39077),"10, 0, 622260, 0, -10, 5808630"
245,ROY,ROI_0813,20190124T101311_20190124T102425_T30NZM,S2A_MSIL1C_20190124T101311_N0207_R022_T30NZM_20190124T120813,2019-01-24T10:29:24Z,N02.11,4.3.0,1.5.0,1.03280475611,0,0,0,135.584869749,54.5711948759,S1A_IW_GRDH_1SDV_20190122T181756_20190122T181825_025594_02D72F_6C7E,2019-01-22T18:17:56Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,1.0,50,high,cloudy,2,3.0,32630,"POLYGON ((807890 622110, 812980 622110, 812980 627200, 807890 627200, 807890 622110))",509,POINT (-0.1978005 5.644507),"10, 0, 807890, 0, -10, 627200"
246,ROY,ROI_0813,20190211T102149_20190211T103444_T30NZM,S2B_MSIL1C_20190211T102149_N0207_R065_T30NZM_20190211T153513,2019-02-11T10:39:21Z,N02.11,4.3.0,1.5.0,1.02811462351,0,0,0,130.610488756,59.3650222829,S1B_IW_GRDH_1SDV_20190209T181715_20190209T181740_014873_01BC28_A9A8,2019-02-09T18:17:15Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,1.0,50,high,almost-clear,2,2.0,32630,"POLYGON ((807890 622110, 812980 622110, 812980 627200, 807890 627200, 807890 622110))",509,POINT (-0.1978005 5.644507),"10, 0, 807890, 0, -10, 627200"
247,ROY,ROI_0813,20200104T101319_20200104T102529_T30NZM,S2B_MSIL1C_20200104T101319_N0208_R022_T30NZM_20200104T122109,2020-01-04T10:29:22Z,N02.13,4.3.0,1.5.0,1.03426627176,0,0,0,141.851042199,53.251575858,S1A_IW_GRDH_1SDV_20200105T181802_20200105T181831_030669_0383DA_F2B9,2020-01-05T18:18:02Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,50,high,cloud-free,2,1.0,32630,"POLYGON ((807890 622110, 812980 622110, 812980 627200, 807890 627200, 807890 622110))",509,POINT (-0.1978005 5.644507),"10, 0, 807890, 0, -10, 627200"
248,ROY,ROI_0813,20200309T101021_20200309T102142_T30NZM,S2A_MSIL1C_20200309T101021_N0209_R022_T30NZM_20200309T122556,2020-03-09T10:29:23Z,N02.14,4.3.0,1.5.0,1.0164611771561,0,0,0,111.34456441826,63.0355031915437,S1B_IW_GRDH_1SDV_20200311T181721_20200311T181746_020648_02723C_8AA0,2020-03-11T18:17:21Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,50,high,low-cloudy,2,2.0,32630,"POLYGON ((807890 622110, 812980 622110, 812980 627200, 807890 627200, 807890 622110))",509,POINT (-0.1978005 5.644507),"10, 0, 807890, 0, -10, 627200"
249,ROY,ROI_0813,20200607T101031_20200607T102826_T30NZM,S2A_MSIL1C_20200607T101031_N0209_R022_T30NZM_20200607T134554,2020-06-07T10:29:34Z,N02.14,4.3.0,1.5.0,0.971748151450014,0,0,0,49.2774883833862,62.7111834279083,S1A_IW_GRDH_1SDV_20200609T181805_20200609T181834_032944_03D0DF_47E9,2020-06-09T18:18:05Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,50,high,mid-cloudy,2,3.0,32630,"POLYGON ((807890 622110, 812980 622110, 812980 627200, 807890 627200, 807890 622110))",509,POINT (-0.1978005 5.644507),"10, 0, 807890, 0, -10, 627200"
250,ROY,ROI_0821,20181229T133221_20181229T133218_T22KDV,S2A_MSIL1C_20181229T133221_N0207_R081_T22KDV_20181229T151024,2018-12-29T13:38:43Z,N02.11,4.3.0,1.5.0,1.03392220627,0,0,0,95.6796999594,64.9668152007,S1B_IW_GRDH_1SDV_20181227T084651_20181227T084716_014225_01A71E_2ADE,2018-12-27T08:46:51Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,0.999918944268395,50,high,mid-cloudy,2,2.0,32722,"POLYGON ((481320 7418910, 486410 7418910, 486410 7424000, 481320 7424000, 481320 7418910))",509,POINT (-51.15781 -23.31631),"10, 0, 481320, 0, -10, 7424000"
251,ROY,ROI_0821,20190717T133231_20190717T133229_T22KDV,S2A_MSIL1C_20190717T133231_N0208_R081_T22KDV_20190717T151419,2019-07-17T13:38:55Z,N02.13,4.3.0,1.5.0,0.967710043576,0,0,0,33.9860624133,37.8594313091,S1B_IW_GRDH_1SDV_20190719T084649_20190719T084714_017200_020592_7FAD,2019-07-19T08:46:49Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - UPA,3.1,1.0,50,high,cloudy,2,2.0,32722,"POLYGON ((481320 7418910, 486410 7418910, 486410 7424000, 481320 7424000, 481320 7418910))",509,POINT (-51.15781 -23.31631),"10, 0, 481320, 0, -10, 7424000"
252,ROY,ROI_0821,20200512T133231_20200512T133229_T22KDV,S2A_MSIL1C_20200512T133231_N0209_R081_T22KDV_20200512T151133,2020-05-12T13:38:55Z,N02.14,4.3.0,1.5.0,0.981486059538516,0,0,0,33.4738274946384,41.4966253756658,S1B_IW_GRDH_1SDV_20200514T084652_20200514T084717_021575_028F5A_8127,2020-05-14T08:46:52Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,50,high,almost-clear,2,3.0,32722,"POLYGON ((481320 7418910, 486410 7418910, 486410 7424000, 481320 7424000, 481320 7418910))",509,POINT (-51.15781 -23.31631),"10, 0, 481320, 0, -10, 7424000"
253,ROY,ROI_0821,20200621T133231_20200621T133230_T22KDV,S2A_MSIL1C_20200621T133231_N0209_R081_T22KDV_20200621T165026,2020-06-21T13:38:56Z,N02.14,4.3.0,1.5.0,0.96866532784802,0,0,0,31.4259002099342,36.4849575291011,S1B_IW_GRDH_1SDV_20200619T084654_20200619T084719_022100_029F09_7ADA,2020-06-19T08:46:54Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,50,high,cloud-free,2,1.0,32722,"POLYGON ((481320 7418910, 486410 7418910, 486410 7424000, 481320 7424000, 481320 7418910))",509,POINT (-51.15781 -23.31631),"10, 0, 481320, 0, -10, 7424000"
254,ROY,ROI_0821,20200711T133231_20200711T133229_T22KDV,S2A_MSIL1C_20200711T133231_N0209_R081_T22KDV_20200711T151038,2020-07-11T13:38:54Z,N02.14,4.3.0,1.5.0,0.967412929657163,0,0,0,33.2916062612231,37.2526997228766,S1B_IW_GRDH_1SDV_20200713T084655_20200713T084720_022450_02A9BC_BB04,2020-07-13T08:46:55Z,Sentinel-1 IPF,3.31,Copernicus S1 Core Ground Segment - DPA,3.31,1.0,50,high,low-cloudy,2,3.0,32722,"POLYGON ((481320 7418910, 486410 7418910, 486410 7424000, 481320 7424000, 481320 7418910))",509,POINT (-51.15781 -23.31631),"10, 0, 481320, 0, -10, 7424000"
